country,geo,code,date,year,month,dts,pop,bsn,pscore
Brazil,Maranhao,BR-MA,2021-02-01,2021,2,3331,7154817.165235923,2731.0462038194582,1.2196791088123982
Brazil,Maranhao,BR-MA,2021-03-01,2021,3,4949.571428571428,7154817.165235923,3164.771148343768,1.5639587182035917
Brazil,Maranhao,BR-MA,2021-04-01,2021,4,4533.142857142857,7154817.165235923,3138.3423683768865,1.4444386000777043
Brazil,Maranhao,BR-MA,2021-05-01,2021,5,4341.857142857143,7154817.165235923,3199.875169464183,1.3568832885390916
Brazil,Maranhao,BR-MA,2021-06-01,2021,6,4069.142857142857,7154817.165235923,2985.6953560102843,1.3628794541785934
Brazil,Maranhao,BR-MA,2021-07-01,2021,7,3553.5714285714284,7154817.165235923,2983.0077863137744,1.191271254763543
Brazil,Maranhao,BR-MA,2021-08-01,2021,8,3186.5714285714284,7154817.165235923,2922.374049308078,1.0904050524695508
Brazil,Maranhao,BR-MA,2021-09-01,2021,9,2836,7154817.165235923,2786.3597881861824,1.0178154350433444
Brazil,Maranhao,BR-MA,2021-10-01,2021,10,2931.142857142857,7154817.165235923,2839.812477276716,1.0321607080034114
Brazil,Maranhao,BR-MA,2021-11-01,2021,11,2929,7154817.165235923,2748.0669078438323,1.0658401335279462
Brazil,Maranhao,BR-MA,2021-12-01,2021,12,2313,7154817.165235923,2280.633331269948,1.0141919651380473
Brazil,Mato Grosso,BR-MT,2020-01-01,2020,1,1583,3454085.9263860835,1530.2530205696457,1.034469449640896
Brazil,Mato Grosso,BR-MT,2020-02-01,2020,2,1446,3454085.9263860835,1427.2101730016507,1.0131654239535242
Brazil,Mato Grosso,BR-MT,2020-03-01,2020,3,1696.5714285714287,3454085.9263860835,1584.8309973837172,1.0705062125691482
Brazil,Mato Grosso,BR-MT,2020-04-01,2020,4,1460.5714285714287,3454085.9263860835,1460.5714285714287,1
Brazil,Mato Grosso,BR-MT,2020-05-01,2020,5,1493.857142857143,3454085.9263860835,1466.5557859092291,1.018615968932261
Brazil,Mato Grosso,BR-MT,2020-06-01,2020,6,2334.714285714286,3454085.9263860835,1590.280253714196,1.4681149943611629
Brazil,Mato Grosso,BR-MT,2020-07-01,2020,7,2859.4285714285716,3454085.9263860835,1641.720138635018,1.7417271702630133
Brazil,Mato Grosso,BR-MT,2020-08-01,2020,8,2542,3454085.9263860835,1617.9238446819486,1.5711493519027198
Brazil,Mato Grosso,BR-MT,2020-09-01,2020,9,2173,3454085.9263860835,1588.321563306637,1.3681108726347289
Brazil,Mato Grosso,BR-MT,2020-10-01,2020,10,2217.285714285714,3454085.9263860835,1585.8039876651542,1.3982091932750889
Brazil,Mato Grosso,BR-MT,2020-11-01,2020,11,1726.857142857143,3454085.9263860835,1494.5749917671658,1.1554168592205132
Brazil,Mato Grosso,BR-MT,2020-12-01,2020,12,1871.2857142857142,3454085.9263860835,1580.0536600116975,1.1843178251755455
Brazil,Mato Grosso,BR-MT,2021-01-01,2021,1,2114.4285714285716,3488118.5597684365,1595.4567037029187,1.3252810725111897
Brazil,Mato Grosso,BR-MT,2021-02-01,2021,2,2010,3488118.5597684365,1422.3680302110486,1.4131363735036702
Brazil,Mato Grosso,BR-MT,2021-03-01,2021,3,3724,3488118.5597684365,1627.6478089050383,2.2879642510041736
Brazil,Mato Grosso,BR-MT,2021-04-01,2021,4,3635,3488118.5597684365,1660.450014508192,2.1891655685140567
Brazil,Mato Grosso,BR-MT,2021-05-01,2021,5,2715.4285714285716,3488118.5597684365,1694.1532060747875,1.602823500077655
Brazil,Mato Grosso,BR-MT,2021-06-01,2021,6,2555.1428571428573,3488118.5597684365,1618.7997072017472,1.578418161169346
Brazil,Mato Grosso,BR-MT,2021-07-01,2021,7,2457.714285714286,3488118.5597684365,1686.0656628976046,1.4576622606088525
Brazil,Mato Grosso,BR-MT,2021-08-01,2021,8,2312.5714285714284,3488118.5597684365,1651.259681614958,1.400489247281625
Brazil,Mato Grosso,BR-MT,2021-09-01,2021,9,1895.857142857143,3488118.5597684365,1623.8247358984647,1.1675257193370454
Brazil,Mato Grosso,BR-MT,2021-10-01,2021,10,1651.2857142857142,3488118.5597684365,1616.7519630331701,1.0213599562840523
Brazil,Mato Grosso,BR-MT,2021-11-01,2021,11,1483.142857142857,3488118.5597684365,1480.9072728346985,1.0015096045168848
Brazil,Mato Grosso,BR-MT,2021-12-01,2021,12,1087.857142857143,3488118.5597684365,1087.857142857143,1
Brazil,Mato Grosso do Sul,BR-MS,2020-01-01,2020,1,1293,2799908.284859093,1270.401065188653,1.0177888191616016
Brazil,Mato Grosso do Sul,BR-MS,2020-02-01,2020,2,1268.7142857142858,2799908.284859093,1251.2495336882005,1.0139578489788572
Brazil,Mato Grosso do Sul,BR-MS,2020-03-01,2020,3,1510.5714285714287,2799908.284859093,1396.1121800651983,1.0819842775821102
Brazil,Mato Grosso do Sul,BR-MS,2020-04-01,2020,4,1272.142857142857,2799908.284859093,1272.142857142857,1
Brazil,Mato Grosso do Sul,BR-MS,2020-05-01,2020,5,1390.7142857142858,2799908.284859093,1379.9643220587195,1.0077900301360898
Brazil,Mato Grosso do Sul,BR-MS,2020-06-01,2020,6,1348.5714285714287,2799908.284859093,1348.5714285714287,1
Brazil,Mato Grosso do Sul,BR-MS,2020-07-01,2020,7,1752.2857142857142,2799908.284859093,1558.5993404712701,1.12426950838814
Brazil,Mato Grosso do Sul,BR-MS,2020-08-01,2020,8,2008.857142857143,2799908.284859093,1512.5453517459775,1.3281301883201435
Brazil,Mato Grosso do Sul,BR-MS,2020-09-01,2020,9,1883.4285714285716,2799908.284859093,1403.6425134201454,1.3418149945026738
Brazil,Mato Grosso do Sul,BR-MS,2020-10-01,2020,10,1881.857142857143,2799908.284859093,1396.7238248450412,1.3473366097022972
Brazil,Mato Grosso do Sul,BR-MS,2020-11-01,2020,11,1360.2857142857142,2799908.284859093,1285.3168905214404,1.0583271131945209
Brazil,Mato Grosso do Sul,BR-MS,2020-12-01,2020,12,1884.142857142857,2799908.284859093,1355.1456879453665,1.390361843677148
Brazil,Mato Grosso do Sul,BR-MS,2021-01-01,2021,1,1904.5714285714284,2826654.3238674933,1360.8881561867674,1.3995062121108255
Brazil,Mato Grosso do Sul,BR-MS,2021-02-01,2021,2,1646,2826654.3238674933,1247.2590206697578,1.319693802748466
Brazil,Mato Grosso do Sul,BR-MS,2021-03-01,2021,3,2541.5714285714284,2826654.3238674933,1418.9699455918899,1.7911383087900934
Brazil,Mato Grosso do Sul,BR-MS,2021-04-01,2021,4,2728.285714285714,2826654.3238674933,1426.1652632310288,1.9130221332867725
Brazil,Mato Grosso do Sul,BR-MS,2021-05-01,2021,5,2636,2826654.3238674933,1538.1422613747718,1.7137556558936082
Brazil,Mato Grosso do Sul,BR-MS,2021-06-01,2021,6,2728.4285714285716,2826654.3238674933,1536.7095544418303,1.7755004929474798
Brazil,Mato Grosso do Sul,BR-MS,2021-07-01,2021,7,2330.5714285714284,2826654.3238674933,1592.6812637001983,1.4633005873108134
Brazil,Mato Grosso do Sul,BR-MS,2021-08-01,2021,8,1930.4285714285713,2826654.3238674933,1549.5269715539046,1.2458179863062913
Brazil,Mato Grosso do Sul,BR-MS,2021-09-01,2021,9,1558.7142857142858,2826654.3238674933,1439.5129056258752,1.0828067463810502
Brazil,Mato Grosso do Sul,BR-MS,2021-10-01,2021,10,1518,2826654.3238674933,1429.8215107311478,1.0616709768366555
Brazil,Mato Grosso do Sul,BR-MS,2021-11-01,2021,11,1417.7142857142858,2826654.3238674933,1339.147879094804,1.0586689549720145
Brazil,Mato Grosso do Sul,BR-MS,2021-12-01,2021,12,1103.2857142857142,2826654.3238674933,1095.979253895249,1.006666604650131
Brazil,Minas Gerais,BR-MG,2020-01-01,2020,1,11528.285714285714,21448427.704091277,11413.156493559929,1.0100874127846007
Brazil,Minas Gerais,BR-MG,2020-02-01,2020,2,10657.57142857143,21448427.704091277,10548.566782230371,1.0103335977855004
Brazil,Minas Gerais,BR-MG,2020-03-01,2020,3,12039.57142857143,21448427.704091277,11425.063458491431,1.0537859568406405
Brazil,Minas Gerais,BR-MG,2020-04-01,2020,4,10506.285714285714,21448427.704091277,10506.285714285714,1
Brazil,Minas Gerais,BR-MG,2020-05-01,2020,5,11610,21448427.704091277,11610,1
Brazil,Minas Gerais,BR-MG,2020-06-01,2020,6,12564.142857142857,21448427.704091277,12538.283438859587,1.0020624368885396
Brazil,Minas Gerais,BR-MG,2020-07-01,2020,7,14077.857142857143,21448427.704091277,13371.406605412281,1.0528329261305176
Brazil,Minas Gerais,BR-MG,2020-08-01,2020,8,14484.857142857143,21448427.704091277,12680.556120198971,1.142288792822271
Brazil,Minas Gerais,BR-MG,2020-09-01,2020,9,13222.142857142857,21448427.704091277,11718.960382523417,1.1282692683952706
Brazil,Minas Gerais,BR-MG,2020-10-01,2020,10,13804.714285714286,21448427.704091277,11796.473010177384,1.1702408231514874
Brazil,Minas Gerais,BR-MG,2020-11-01,2020,11,12232.285714285714,21448427.704091277,11086.783552899273,1.1033214147205828
Brazil,Minas Gerais,BR-MG,2020-12-01,2020,12,14201,21448427.704091277,11640.874204729136,1.2199255614523183
Brazil,Minas Gerais,BR-MG,2021-01-01,2021,1,15679,21546810.16713995,11817.543073157256,1.326756323453881
Brazil,Minas Gerais,BR-MG,2021-02-01,2021,2,13678,21546810.16713995,10500.584617497789,1.3025941410164423
Brazil,Minas Gerais,BR-MG,2021-03-01,2021,3,20764.714285714286,21546810.16713995,11610.746610521686,1.788404741078171
Brazil,Minas Gerais,BR-MG,2021-04-01,2021,4,20785.285714285714,21546810.16713995,11621.641753265885,1.7884982307637114
Brazil,Minas Gerais,BR-MG,2021-05-01,2021,5,18342.714285714286,21546810.16713995,12653.272253164418,1.449641951798438
Brazil,Minas Gerais,BR-MG,2021-06-01,2021,6,17192.714285714286,21546810.16713995,12975.77042815111,1.324986009957024
Brazil,Minas Gerais,BR-MG,2021-07-01,2021,7,16767.714285714286,21546810.16713995,13673.628392361035,1.2262812623372012
Brazil,Minas Gerais,BR-MG,2021-08-01,2021,8,14424.714285714286,21546810.16713995,13041.242809562566,1.1060843277250603
Brazil,Minas Gerais,BR-MG,2021-09-01,2021,9,12562.428571428572,21546810.16713995,12001.314313634712,1.0467544006539666
Brazil,Minas Gerais,BR-MG,2021-10-01,2021,10,12001.714285714286,21546810.16713995,11803.044382843313,1.0168320897919996
Brazil,Minas Gerais,BR-MG,2021-11-01,2021,11,10961.285714285714,21546810.16713995,10961.285714285714,1
Brazil,Minas Gerais,BR-MG,2021-12-01,2021,12,7755.714285714286,21546810.16713995,7755.714285714286,1
Brazil,Para,BR-PA,2020-01-01,2020,1,3442.4285714285716,8626532.777705215,3390.2604409126075,1.0153876468858898
Brazil,Para,BR-PA,2020-02-01,2020,2,3240.857142857143,8626532.777705215,3214.7311070442856,1.0081269739032321
Brazil,Para,BR-PA,2020-03-01,2020,3,3884.714285714286,8626532.777705215,3703.9130455213485,1.0488135757969685
Brazil,Para,BR-PA,2020-04-01,2020,4,5481.857142857143,8626532.777705215,3612.0563563029973,1.5176554854387487
Brazil,Para,BR-PA,2020-05-01,2020,5,8367.285714285714,8626532.777705215,3717.7163750749946,2.250651978290551
Brazil,Para,BR-PA,2020-06-01,2020,6,4747.571428571428,8626532.777705215,3427.2563077150094,1.3852396792980703
Brazil,Para,BR-PA,2020-07-01,2020,7,4060.4285714285716,8626532.777705215,3464.031339170674,1.172168544064235
Brazil,Para,BR-PA,2020-08-01,2020,8,3730,8626532.777705215,3466.2764029867844,1.0760826796114624
Brazil,Para,BR-PA,2020-09-01,2020,9,3552.1428571428573,8626532.777705215,3349.4674614455016,1.0605097371538248
Brazil,Para,BR-PA,2020-10-01,2020,10,3545,8626532.777705215,3416.8627195141735,1.0375014424062217
Brazil,Para,BR-PA,2020-11-01,2020,11,3418.1428571428573,8626532.777705215,3356.4830496111267,1.0183703616614046
Brazil,Para,BR-PA,2020-12-01,2020,12,3839.4285714285716,8626532.777705215,3496.4801563130477,1.0980839014619648
Brazil,Para,BR-PA,2021-01-01,2021,1,4128.285714285715,8706579.9548095,3527.8747910663046,1.1701905421189664
Brazil,Para,BR-PA,2021-02-01,2021,2,4118,8706579.9548095,3258.6050457154483,1.2637309346263121
Brazil,Para,BR-PA,2021-03-01,2021,3,6610.142857142857,8706579.9548095,3769.817295802111,1.7534385192894089
Brazil,Para,BR-PA,2021-04-01,2021,4,6073.714285714285,8706579.9548095,3774.1967142112244,1.6092733754031792
Brazil,Para,BR-PA,2021-05-01,2021,5,4504.857142857143,8706579.9548095,3836.965448693712,1.174067685282601
Brazil,Para,BR-PA,2021-06-01,2021,6,4029,8706579.9548095,3537.491010247253,1.1389428236931103
Brazil,Para,BR-PA,2021-07-01,2021,7,3825.4285714285716,8706579.9548095,3550.019580356872,1.0775795695876171
Brazil,Para,BR-PA,2021-08-01,2021,8,3588.8571428571427,8706579.9548095,3512.228101255082,1.0218177861439801
Brazil,Para,BR-PA,2021-09-01,2021,9,3405.4285714285716,8706579.9548095,3358.1021004086233,1.0140932198023966
Brazil,Para,BR-PA,2021-10-01,2021,10,3517.5714285714284,8706579.9548095,3485.81883975481,1.009109076023828
Brazil,Para,BR-PA,2021-11-01,2021,11,3379.714285714286,8706579.9548095,3357.7320758685596,1.0065467432627244
Brazil,Para,BR-PA,2021-12-01,2021,12,3173.285714285714,8706579.9548095,2958.2085862072176,1.0727051936368868
Brazil,Paraiba,BR-PB,2020-01-01,2020,1,2268.1428571428573,4097212.0531617645,2188.9613297270857,1.0361731047234368
Brazil,Paraiba,BR-PB,2020-02-01,2020,2,2101.857142857143,4097212.0531617645,2070.2985809521642,1.015243483329088
Brazil,Paraiba,BR-PB,2020-03-01,2020,3,2309.714285714286,4097212.0531617645,2305.071241985854,1.002014273417611
Brazil,Paraiba,BR-PB,2020-04-01,2020,4,2290.1428571428573,4097212.0531617645,2267.634473650606,1.009925931076544
Brazil,Paraiba,BR-PB,2020-05-01,2020,5,3180.285714285714,4097212.0531617645,2472.399504692839,1.2863154632773721
Brazil,Paraiba,BR-PB,2020-06-01,2020,6,3054.1428571428573,4097212.0531617645,2368.4046653353125,1.2895359065299172
Brazil,Paraiba,BR-PB,2020-07-01,2020,7,2929.285714285714,4097212.0531617645,2377.96316509245,1.2318465471990734
Brazil,Paraiba,BR-PB,2020-08-01,2020,8,2749.8571428571427,4097212.0531617645,2284.8394510676612,1.2035231366353498
Brazil,Paraiba,BR-PB,2020-09-01,2020,9,2365,4097212.0531617645,2135.7938166997587,1.1073166246236315
Brazil,Paraiba,BR-PB,2020-10-01,2020,10,2431.1428571428573,4097212.0531617645,2198.036169859243,1.1060522526790548
Brazil,Paraiba,BR-PB,2020-11-01,2020,11,2439.4285714285716,4097212.0531617645,2122.627791079954,1.1492493322097865
Brazil,Paraiba,BR-PB,2020-12-01,2020,12,2630.714285714286,4097212.0531617645,2192.855230538125,1.199675313298594
Brazil,Paraiba,BR-PB,2021-01-01,2021,1,2688.4285714285716,4118970.10235148,2209.774989917918,1.2166073847765075
Brazil,Paraiba,BR-PB,2021-02-01,2021,2,2532,4118970.10235148,2048.0804332825523,1.2362795712773094
Brazil,Paraiba,BR-PB,2021-03-01,2021,3,3601.714285714286,4118970.10235148,2357.9140990030346,1.5275002118343288
Brazil,Paraiba,BR-PB,2021-04-01,2021,4,3430.1428571428573,4118970.10235148,2361.010295785691,1.4528284197936472
Brazil,Paraiba,BR-PB,2021-05-01,2021,5,3280.714285714286,4118970.10235148,2477.5194775236537,1.3241931357058176
Brazil,Paraiba,BR-PB,2021-06-01,2021,6,3434.142857142857,4118970.10235148,2382.9124679795523,1.4411535896887695
Brazil,Paraiba,BR-PB,2021-07-01,2021,7,2725.285714285714,4118970.10235148,2400.604838771689,1.1352496130434169
Brazil,Paraiba,BR-PB,2021-08-01,2021,8,2504.5714285714284,4118970.10235148,2309.479955656828,1.0844742005388461
Brazil,Paraiba,BR-PB,2021-09-01,2021,9,2401.8571428571427,4118970.10235148,2161.954401509265,1.1109656804881736
Brazil,Paraiba,BR-PB,2021-10-01,2021,10,2505.5714285714284,4118970.10235148,2205.1929913976815,1.1362141265392662
Brazil,Paraiba,BR-PB,2021-11-01,2021,11,2436,4118970.10235148,2128.4387067599323,1.1445008927263216
Brazil,Paraiba,BR-PB,2021-12-01,2021,12,1833,4118970.10235148,1777.4165169188873,1.0312720640052706
Brazil,Parana,BR-PR,2020-01-01,2020,1,6054.857142857143,11536575.369102301,5890.459317276598,1.0279091691709625
Brazil,Parana,BR-PR,2020-02-01,2020,2,5750.857142857143,11536575.369102301,5596.0369799639475,1.027666036419615
Brazil,Parana,BR-PR,2020-03-01,2020,3,6337.428571428572,11536575.369102301,6110.508297025949,1.037136071726319
Brazil,Parana,BR-PR,2020-04-01,2020,4,5937.142857142857,11536575.369102301,5917.398486474528,1.0033366640278594
Brazil,Parana,BR-PR,2020-05-01,2020,5,6310.428571428572,11536575.369102301,6310.428571428572,1
Brazil,Parana,BR-PR,2020-06-01,2020,6,6742.142857142857,11536575.369102301,6709.411654776713,1.004878401274252
Brazil,Parana,BR-PR,2020-07-01,2020,7,7770.714285714286,11536575.369102301,7265.542337620725,1.0695298333722174
Brazil,Parana,BR-PR,2020-08-01,2020,8,7882,11536575.369102301,6869.454832602211,1.14739818400032
Brazil,Parana,BR-PR,2020-09-01,2020,9,7311.428571428572,11536575.369102301,6331.600603077979,1.154752017661106
Brazil,Parana,BR-PR,2020-10-01,2020,10,7015,11536575.369102301,6248.82886530046,1.122610356470804
Brazil,Parana,BR-PR,2020-11-01,2020,11,7143.428571428572,11536575.369102301,5961.290113373819,1.1983024539273288
Brazil,Parana,BR-PR,2020-12-01,2020,12,8308.571428571428,11536575.369102301,6073.374221442148,1.368032188637064
Brazil,Parana,BR-PR,2021-01-01,2021,1,8190.714285714285,11601335.340264453,6008.885010843355,1.3631005204682236
Brazil,Parana,BR-PR,2021-02-01,2021,2,7869,11601335.340264453,5468.147321976451,1.4390614474439152
Brazil,Parana,BR-PR,2021-03-01,2021,3,13104.857142857143,11601335.340264453,6167.682010758254,2.1247621261923704
Brazil,Parana,BR-PR,2021-04-01,2021,4,10952.285714285714,11601335.340264453,6083.752290744923,1.800251751036475
Brazil,Parana,BR-PR,2021-05-01,2021,5,11946.857142857143,11601335.340264453,6701.309500325617,1.7827645689662066
Brazil,Parana,BR-PR,2021-06-01,2021,6,12377.142857142857,11601335.340264453,7046.908491706943,1.7563932995169054
Brazil,Parana,BR-PR,2021-07-01,2021,7,10115.285714285714,11601335.340264453,7405.861988645687,1.3658485305011066
Brazil,Parana,BR-PR,2021-08-01,2021,8,8720.142857142857,11601335.340264453,7022.556886091344,1.2417333171645357
Brazil,Parana,BR-PR,2021-09-01,2021,9,7582.142857142857,11601335.340264453,6469.397635738239,1.1720013645872673
Brazil,Parana,BR-PR,2021-10-01,2021,10,7272.285714285714,11601335.340264453,6367.250735283133,1.1421390513157383
Brazil,Parana,BR-PR,2021-11-01,2021,11,6517.857142857143,11601335.340264453,6032.686618247157,1.080423624715145
Brazil,Parana,BR-PR,2021-12-01,2021,12,4638.142857142857,11601335.340264453,4638.142857142857,1
Brazil,Pernambuco,BR-PE,2020-01-01,2020,1,5423,9648998.997897556,5356.281564141864,1.012456110654225
Brazil,Pernambuco,BR-PE,2020-02-01,2020,2,5104.428571428572,9648998.997897556,5087.250489628703,1.0033766927409786
Brazil,Pernambuco,BR-PE,2020-03-01,2020,3,5847,9648998.997897556,5601.889265911558,1.043755012363415
Brazil,Pernambuco,BR-PE,2020-04-01,2020,4,6834.857142857143,9648998.997897556,5417.917190835724,1.2615285361721915
Brazil,Pernambuco,BR-PE,2020-05-01,2020,5,9626,9648998.997897556,5579.709378541296,1.7251794577366546
Brazil,Pernambuco,BR-PE,2020-06-01,2020,6,6989.714285714285,9648998.997897556,5388.192879281901,1.2972279282336723
Brazil,Pernambuco,BR-PE,2020-07-01,2020,7,6681,9648998.997897556,5506.004819436646,1.2134024976541111
Brazil,Pernambuco,BR-PE,2020-08-01,2020,8,6105.142857142857,9648998.997897556,5371.004628269401,1.1366854582491774
Brazil,Pernambuco,BR-PE,2020-09-01,2020,9,5756,9648998.997897556,5078.125842935016,1.1334890426175794
Brazil,Pernambuco,BR-PE,2020-10-01,2020,10,5929,9648998.997897556,5217.941965488705,1.1362717407004925
Brazil,Pernambuco,BR-PE,2020-11-01,2020,11,6064.571428571428,9648998.997897556,5115.902080026169,1.1854353999950693
Brazil,Pernambuco,BR-PE,2020-12-01,2020,12,6594.857142857143,9648998.997897556,5378.742247302114,1.2260965184128336
Brazil,Pernambuco,BR-PE,2021-01-01,2021,1,6480.714285714285,9703317.819114983,5448.294325912569,1.1894941605653417
Brazil,Pernambuco,BR-PE,2021-02-01,2021,2,5779,9703317.819114983,4995.411316987707,1.1568616943208605
Brazil,Pernambuco,BR-PE,2021-03-01,2021,3,7747,9703317.819114983,5589.757499972138,1.3859277437417659
Brazil,Pernambuco,BR-PE,2021-04-01,2021,4,8191.428571428572,9703317.819114983,5414.738549898985,1.5128022333749405
Brazil,Pernambuco,BR-PE,2021-05-01,2021,5,9021.857142857143,9703317.819114983,5575.691014322628,1.6180697817870704
Brazil,Pernambuco,BR-PE,2021-06-01,2021,6,7781.285714285714,9703317.819114983,5384.610824274456,1.4450971422496808
Brazil,Pernambuco,BR-PE,2021-07-01,2021,7,6605.857142857143,9703317.819114983,5518.339234539001,1.1970734059826231
Brazil,Pernambuco,BR-PE,2021-08-01,2021,8,6108.571428571428,9703317.819114983,5391.940519387145,1.1329077920291555
Brazil,Pernambuco,BR-PE,2021-09-01,2021,9,5589.142857142857,9703317.819114983,5089.576186641222,1.098154866374309
Brazil,Pernambuco,BR-PE,2021-10-01,2021,10,5652.857142857143,9703317.819114983,5207.782303265283,1.0854634110402037
