"","state","state_iso","date","dts","bsn","exposure","excess","pscore"
"2110","Rondônia","RO",2021-05-30,291,165.479478623682,36015.3661288152,125.520521376318,1.7585262077225
"2111","Rondônia","RO",2021-06-06,257,163.248441495099,36021.2107796257,93.751558504901,1.5742876173658
"2112","Rondônia","RO",2021-06-13,247,161.854159836931,36027.0540524666,85.1458401630687,1.52606519504258
"2113","Rondônia","RO",2021-06-20,207,161.115029367033,36032.8960793284,45.8849706329671,1.28479633969118
"2114","Rondônia","RO",2021-06-27,202,160.798113082167,36038.7369922017,41.2018869178328,1.25623364682631
"2115","Rondônia","RO",2021-07-04,190,160.677062316713,36044.5769230769,29.3229376832869,1.18249610280706
"2116","Rondônia","RO",2021-07-11,226,160.527778644599,36050.4159965522,65.4722213554006,1.40785602285292
"2117","Rondônia","RO",2021-07-18,203,160.201196399011,36056.2543076567,42.7988036009887,1.26715657912061
"2118","Rondônia","RO",2021-07-25,197,159.844813934965,36062.0919440274,37.1551860650354,1.23244536466571
"2119","Rondônia","RO",2021-08-01,176,159.678742226631,36067.928993301,16.3212577733695,1.10221309077075
"2120","Rondônia","RO",2021-08-08,206,159.922633974381,36073.7655431146,46.0773660256185,1.28812285591169
"2121","Rondônia","RO",2021-08-15,190,160.799822392601,36079.6016811049,29.200177607399,1.18159334489876
"2122","Rondônia","RO",2021-08-22,185,162.480952431469,36085.437494909,22.5190475685305,1.13859499979254
"2123","Rondônia","RO",2021-08-29,192,164.676725095079,36091.2730721636,27.3232749049213,1.16592068423237
"2124","Rondônia","RO",2021-09-05,197,166.871877170014,36097.1085005056,30.1281228299857,1.18054643682884
"2125","Rondônia","RO",2021-09-12,163,168.523658414629,36102.9438675721,-5.52365841462895,0.967223246477128
"2126","Rondônia","RO",2021-09-19,146,169.071745310144,36108.7792609997,-23.0717453101438,0.863538728675089
"2127","Rondônia","RO",2021-09-26,163,168.011297726685,36114.6147684254,-5.01129772668517,0.970172852692101
"2128","Rondônia","RO",2021-10-03,132,165.566368680828,36120.4504774862,-33.5663686808277,0.797263363639172
"2129","Rondônia","RO",2021-10-10,93,162.50030930229,36126.2864758189,-69.5003093022898,0.572306602980045
"2130","Rondônia","RO",2021-10-17,48,159.552003804334,36132.1228510603,-111.552003804334,0.300842351430851
"2131","Rondônia","RO",2021-10-24,7,157.410575916338,36137.9596908474,-150.410575916338,0.0444696930892395
"2132","Roraima","RR",2020-01-05,12,48.0539311811098,10444.4674088207,-36.0539311811098,0.249719423677812
"2133","Roraima","RR",2020-01-05,44,48.1117849231346,10444.4674088207,-4.11178492313461,0.914536845188684
"2134","Roraima","RR",2020-01-12,61,48.6705789016398,10447.4019030961,12.3294210983602,1.25332390484357
"2135","Roraima","RR",2020-01-19,70,49.7106132397163,10450.3344463396,20.2893867602837,1.40814999932597
"2136","Roraima","RR",2020-01-26,50,51.0267567477163,10453.2649907944,-1.02675674771628,0.979878071561696
"2137","Roraima","RR",2020-02-02,49,52.3976387185219,10456.1934887037,-3.39763871852191,0.935156644428695
"2138","Roraima","RR",2020-02-09,40,53.5783138845393,10459.1198923106,-13.5783138845393,0.746570713035121
"2139","Roraima","RR",2020-02-16,50,54.3337773662155,10462.0441538583,-4.33377736621545,0.920237878235387
"2140","Roraima","RR",2020-02-23,45,54.6484049458353,10464.9662255899,-9.64840494583532,0.823445808612377
"2141","Roraima","RR",2020-03-01,62,54.6178095534788,10467.8860597485,7.38219044652125,1.13516086615105
"2142","Roraima","RR",2020-03-08,58,54.3458637645113,10470.8036085772,3.65413623548874,1.0672385344968
"2143","Roraima","RR",2020-03-15,57,53.9386873573042,10473.7188243193,3.06131264269578,1.05675541606003
"2144","Roraima","RR",2020-03-22,65,53.5007422581036,10476.6316592179,11.4992577418964,1.21493641502057
"2145","Roraima","RR",2020-03-29,43,53.1292565986044,10479.542065516,-10.1292565986044,0.809346916424378
"2146","Roraima","RR",2020-04-05,60,52.9156581193596,10482.4499954569,7.08434188064042,1.1338798785165
"2147","Roraima","RR",2020-04-12,60,52.9508012844758,10485.3554012837,7.04919871552423,1.13312732847333
"2148","Roraima","RR",2020-04-19,46,53.328587901474,10488.2582352394,-7.32858790147396,0.862576749359767
"2149","Roraima","RR",2020-04-26,51,54.1484755522854,10491.1584495674,-3.14847555228537,0.941854770237341
"2150","Roraima","RR",2020-05-03,40,55.4162362640497,10494.0559965106,-15.4162362640497,0.721810117334678
"2151","Roraima","RR",2020-05-10,51,57.0019830886249,10496.9508283123,-6.00198308862489,0.894705714373249
"2152","Roraima","RR",2020-05-17,91,58.7554924891635,10499.8428972156,32.2445075108365,1.54879137498139
"2153","Roraima","RR",2020-05-24,120,60.508441107438,10502.7321554636,59.491558892562,1.98319437426804
"2154","Roraima","RR",2020-05-31,120,62.0722819112882,10505.6185552995,57.9277180887118,1.93323003931933
"2155","Roraima","RR",2020-06-07,129,63.2980479067427,10508.5020489664,65.7019520932573,2.03797754063532
"2156","Roraima","RR",2020-06-14,171,64.1598755946706,10511.3825887075,106.840124405329,2.66521713789302
"2157","Roraima","RR",2020-06-21,135,64.6554551457746,10514.2601267658,70.3445448542254,2.08799086938023
"2158","Roraima","RR",2020-06-28,122,64.7892823801641,10517.1346153846,57.2107176198359,1.88302749340764
"2159","Roraima","RR",2020-07-05,110,64.5721691195632,10520.0060251462,45.4278308804368,1.703520285904
"2160","Roraima","RR",2020-07-12,81,64.0417372152844,10522.87439999,16.9582627847156,1.26480016817327
"2161","Roraima","RR",2020-07-19,90,63.3229905021467,10525.7398021944,26.6770094978533,1.42128473854925
"2162","Roraima","RR",2020-07-26,73,62.5588578397083,10528.6022940382,10.4411421602917,1.16690109955403
"2163","Roraima","RR",2020-08-02,64,61.8861955159998,10531.4619377999,2.11380448400018,1.03415631654807
"2164","Roraima","RR",2020-08-09,55,61.4362694740584,10534.318795758,-6.4362694740584,0.895236648820675
"2165","Roraima","RR",2020-08-16,53,61.3157148221993,10537.1729301911,-8.3157148221993,0.864378734777653
"2166","Roraima","RR",2020-08-23,60,61.4683896475114,10540.0244033778,-1.46838964751139,0.976111467114531
"2167","Roraima","RR",2020-08-30,57,61.7670047800785,10542.8732775967,-4.76700478007853,0.922822795163025
"2168","Roraima","RR",2020-09-06,64,62.0833325142888,10545.7196151264,1.91666748571123,1.03087249682143
"2169","Roraima","RR",2020-09-13,39,62.2868515621049,10548.5634782453,-23.2868515621049,0.626135356369938
"2170","Roraima","RR",2020-09-20,41,62.2529495344546,10551.4049292322,-21.2529495344546,0.658603332157107
"2171","Roraima","RR",2020-09-27,50,61.966405263037,10554.2440303656,-11.966405263037,0.806888826094694
"2172","Roraima","RR",2020-10-04,60,61.4970754328163,10557.0808439239,-1.49707543281628,0.975656152389689
"2173","Roraima","RR",2020-10-11,47,60.9169658717265,10559.915432186,-13.9169658717265,0.771542038041889
"2174","Roraima","RR",2020-10-18,68,60.2964242266307,10562.7478574302,7.70357577336929,1.12776173499799
"2175","Roraima","RR",2020-10-25,42,59.7018677209466,10565.5781819352,-17.7018677209466,0.703495579004543
"2176","Roraima","RR",2020-11-01,33,59.1427303677117,10568.4064679795,-26.1427303677117,0.557972210529123
"2177","Roraima","RR",2020-11-08,67,58.5580915629341,10571.2327778418,8.44190843706588,1.14416297068003
"2178","Roraima","RR",2020-11-15,76,57.8848434126613,10574.0571738005,18.1151565873387,1.3129516384487
"2179","Roraima","RR",2020-11-22,61,57.0631218371176,10576.8797181343,3.93687816288236,1.06899163656205
"2180","Roraima","RR",2020-11-29,62,56.0379149986676,10579.7004731218,5.96208500133236,1.10639376931626
"2181","Roraima","RR",2020-12-06,69,54.8339645578519,10582.5195010415,14.1660354421481,1.25834417694169
"2182","Roraima","RR",2020-12-13,57,53.6368722773147,10585.336864172,3.36312772268535,1.06270178666081
"2183","Roraima","RR",2020-12-20,48,52.6385675690189,10588.1526247919,-4.63856756901895,0.91187891724187
"2184","Roraima","RR",2020-12-27,58,52.0178263135913,10590.9668451797,5.98217368640867,1.11500237726861
"2185","Roraima","RR",2021-01-03,41,51.9503596724601,10593.779587614,-10.9503596724601,0.789214940156322
"2186","Roraima","RR",2021-01-03,22,52.0129044556384,10593.779587614,-30.0129044556384,0.422971957252718
"2187","Roraima","RR",2021-01-10,59,52.0893440932025,10596.5909143734,6.91065590679752,1.13266928250109
"2188","Roraima","RR",2021-01-17,72,52.6935038844131,10599.4008877365,19.3064961155869,1.36639233856866
"2189","Roraima","RR",2021-01-24,89,53.8186581887299,10602.2095699819,35.1813418112701,1.65370157851013
"2190","Roraima","RR",2021-01-31,129,55.2427036843735,10605.017023388,73.7572963156265,2.33515000889593
"2191","Roraima","RR",2021-02-07,123,56.725970173172,10607.8233102336,66.274029826828,2.16831901904027
"2192","Roraima","RR",2021-02-14,135,58.0032809222066,10610.6284927971,76.9967190777934,2.3274545483222
"2193","Roraima","RR",2021-02-21,142,58.8202367235337,10613.4326333572,83.1797632764663,2.41413513290378
"2194","Roraima","RR",2021-02-28,115,59.1599455250988,10616.2357941923,55.8400544749012,1.94388279061567
"2195","Roraima","RR",2021-03-07,111,59.125934572783,10619.0380375812,51.874065427217,1.87734876077707
"2196","Roraima","RR",2021-03-14,91,58.8306658161262,10621.8394258024,32.1693341838738,1.5468123424681
"2197","Roraima","RR",2021-03-21,100,58.3890268487517,10624.6400211344,41.6109731512483,1.71265056804313
"2198","Roraima","RR",2021-03-28,77,57.9141036907159,10627.4398858558,19.0858963092841,1.32955523944928
"2199","Roraima","RR",2021-04-04,90,57.5111452703619,10630.2390822452,32.4888547296381,1.564914062777
"2200","Roraima","RR",2021-04-11,79,57.2791157803496,10633.0376725811,21.7208842196504,1.37921123473596
"2201","Roraima","RR",2021-04-18,85,57.3163533886594,10635.8357191422,27.6836466113406,1.48299734673661
"2202","Roraima","RR",2021-04-25,71,57.7244895637366,10638.6332842071,13.2755104362634,1.2299805600118
"2203","Roraima","RR",2021-05-02,70,58.6111642474215,10641.4304300542,11.3888357525785,1.19431171345619
"2204","Roraima","RR",2021-05-09,76,59.9826067676905,10644.2272189621,16.0173932323095,1.26703396360122
"2205","Roraima","RR",2021-05-16,77,61.6982112997384,10647.0237132096,15.3017887002616,1.24801024823756
"2206","Roraima","RR",2021-05-23,74,63.5953682415833,10649.819975075,10.4046317584167,1.16360675385811
"2207","Roraima","RR",2021-05-30,77,65.4918862749123,10652.616066837,11.5081137250877,1.17571815960195
"2208","Roraima","RR",2021-06-06,103,67.1836944289944,10655.4120507742,35.8163055710056,1.53311009278984
"2209","Roraima","RR",2021-06-13,79,68.5095704471367,10658.2079891652,10.4904295528633,1.15312356338532
"2210","Roraima","RR",2021-06-20,74,69.4415368064252,10661.0039442884,4.55846319357482,1.06564461852683
"2211","Roraima","RR",2021-06-27,79,69.9771090031202,10663.7999784226,9.02289099687982,1.12894060822772
"2212","Roraima","RR",2021-07-04,89,70.121167692534,10666.5961538462,18.878832307466,1.26923157341369
"2213","Roraima","RR",2021-07-11,75,69.8854281579712,10669.3925292394,5.11457184202879,1.07318509704867
"2214","Roraima","RR",2021-07-18,93,69.3106196266221,10672.189148889,23.6893803733779,1.34178572491478
"2215","Roraima","RR",2021-07-25,66,68.5320389584205,10674.9860534832,-2.53203895842051,0.963053208442306
"2216","Roraima","RR",2021-08-01,62,67.7043763886978,10677.7832837103,-5.7043763886978,0.915745824820121
"2217","Roraima","RR",2021-08-08,71,66.9757438550009,10680.5808802585,4.02425614499911,1.06008527734625
"2218","Roraima","RR",2021-08-15,76,66.4881976635997,10683.3788838162,9.51180233640032,1.14306001171104
"2219","Roraima","RR",2021-08-22,65,66.3571332035978,10686.1773350716,-1.35713320359775,0.979548043472074
"2220","Roraima","RR",2021-08-29,61,66.5217831748563,10688.9762747131,-5.52178317485631,0.916992856906106
"2221","Roraima","RR",2021-09-05,66,66.8443872466109,10691.7757434288,-0.844387246610907,0.987367866153134
"2222","Roraima","RR",2021-09-12,65,67.1861743983024,10694.5757819072,-2.18617439830236,0.967460948359078
"2223","Roraima","RR",2021-09-19,64,67.4058961332189,10697.3764308364,-3.40589613321886,0.949471836610739
"2224","Roraima","RR",2021-09-26,64,67.3687026960737,10700.1777309048,-3.3687026960737,0.949996028404002
"2225","Roraima","RR",2021-10-03,41,67.0581277996721,10702.9797228006,-26.0581277996721,0.611409852098502
"2226","Roraima","RR",2021-10-10,48,66.5497731505774,10705.7824472121,-18.5497731505774,0.721264667445129
"2227","Roraima","RR",2021-10-17,47,65.9215636848957,10708.5859448276,-18.9215636848957,0.712968524603868
"2228","Roraima","RR",2021-10-24,19,65.2496276293979,10711.3902563354,-46.2496276293979,0.291189401231765
"2229","Roraima","RR",2021-10-31,1,64.6058378936713,10714.1954224237,-63.6058378936713,0.0154784773729861
"2230","Santa Catarina","SC",2020-01-05,250,667.717479290548,138935.009063749,-417.717479290548,0.374409848107654
"2231","Santa Catarina","SC",2020-01-05,556,667.870456225772,138935.009063749,-111.870456225772,0.832496773613902
"2232","Santa Catarina","SC",2020-01-12,825,674.730911139649,138967.272137003,150.269088860351,1.22270965562633
"2233","Santa Catarina","SC",2020-01-19,720,694.761259424869,138999.515991242,25.2387405751315,1.03632721346038
"2234","Santa Catarina","SC",2020-01-26,777,722.566615600979,139031.740044108,54.4333843990214,1.07533337857541
"2235","Santa Catarina","SC",2020-02-02,734,752.191117621805,139063.943713245,-18.1911176218049,0.975815830318072
"2236","Santa Catarina","SC",2020-02-09,762,776.706997520048,139096.126416295,-14.706997520048,0.981064934953585
"2237","Santa Catarina","SC",2020-02-16,767,789.344619716833,139128.287570902,-22.3446197168333,0.971692187216213
"2238","Santa Catarina","SC",2020-02-23,799,790.465132493952,139160.426594708,8.5348675060485,1.01079727258699
"2239","Santa Catarina","SC",2020-03-01,730,784.134562968922,139192.542905356,-54.1345629689218,0.930962661862582
"2240","Santa Catarina","SC",2020-03-08,775,774.611200432767,139224.635920489,0.388799567232809,1.00050192866694
"2241","Santa Catarina","SC",2020-03-15,784,766.047545952111,139256.70505775,17.9524540478889,1.02343516945228
"2242","Santa Catarina","SC",2020-03-22,863,762.235492432267,139288.749734782,100.764507567733,1.13219603202443
"2243","Santa Catarina","SC",2020-03-29,772,764.028108677511,139320.769369228,7.97189132248934,1.01043402884259
"2244","Santa Catarina","SC",2020-04-05,769,770.13267347182,139352.763378731,-1.13267347182011,0.998529248906277
"2245","Santa Catarina","SC",2020-04-12,727,779.245492174181,139384.731180934,-52.2454921741805,0.932953744745562
"2246","Santa Catarina","SC",2020-04-19,737,790.045455655593,139416.67219348,-53.0454556555934,0.93285771688722
"2247","Santa Catarina","SC",2020-04-26,756,801.176297374378,139448.585834011,-45.1762973743784,0.943612538810209
"2248","Santa Catarina","SC",2020-05-03,745,812.129942190839,139480.471520171,-67.1299421908387,0.917340885117786
"2249","Santa Catarina","SC",2020-05-10,729,823.586574651912,139512.328669602,-94.5865746519116,0.885152845416538
"2250","Santa Catarina","SC",2020-05-17,760,836.348098978217,139544.156699948,-76.3480989782167,0.908712533607128
"2251","Santa Catarina","SC",2020-05-24,747,851.268853364959,139575.955028851,-104.268853364959,0.877513604600007
"2252","Santa Catarina","SC",2020-05-31,764,869.268015686761,139607.723073954,-105.268015686761,0.878900392298922
"2253","Santa Catarina","SC",2020-06-07,830,890.342585620107,139639.460252901,-60.3425856201072,0.932225430306605
"2254","Santa Catarina","SC",2020-06-14,831,912.17701866426,139671.165983334,-81.1770186642605,0.911007384528135
"2255","Santa Catarina","SC",2020-06-21,856,931.905508799494,139702.839682897,-75.9055087994935,0.918548062992699
"2256","Santa Catarina","SC",2020-06-28,841,946.428135986674,139734.480769231,-105.428135986674,0.888604182422406
"2257","Santa Catarina","SC",2020-07-05,965,952.529987828124,139766.088868005,12.4700121718755,1.01309146413365
"2258","Santa Catarina","SC",2020-07-12,978,948.172624165247,139797.664436985,29.8273758347534,1.03145774838312
"2259","Santa Catarina","SC",2020-07-19,1036,935.874018568222,139829.208141962,100.125981431778,1.10698660230461
"2260","Santa Catarina","SC",2020-07-26,1077,919.310719019439,139860.720648727,157.689280980561,1.17152990574151
"2261","Santa Catarina","SC",2020-08-02,1178,902.01953460462,139892.202623072,275.98046539538,1.30595841310283
"2262","Santa Catarina","SC",2020-08-09,1154,887.30305901143,139923.654730787,266.69694098857,1.30057029363305
"2263","Santa Catarina","SC",2020-08-16,1073,877.798489786177,139955.077637663,195.201510213823,1.22237622015204
"2264","Santa Catarina","SC",2020-08-23,1019,872.67789872628,139986.472009491,146.32210127372,1.16767022688129
"2265","Santa Catarina","SC",2020-08-30,1056,869.679512133744,140017.838512063,186.320487866256,1.21424040151196
"2266","Santa Catarina","SC",2020-09-06,913,866.596335317638,140049.177811169,46.4036646823623,1.05354703544339
"2267","Santa Catarina","SC",2020-09-13,871,861.25754115469,140080.490572601,9.74245884531001,1.01131189961164
"2268","Santa Catarina","SC",2020-09-20,891,851.733744117138,140111.777462149,39.2662558828623,1.04610156184849
"2269","Santa Catarina","SC",2020-09-27,918,838.820832294834,140143.039145604,79.1791677051665,1.0943934206886
"2270","Santa Catarina","SC",2020-10-04,898,825.284184508684,140174.276288759,72.7158154913155,1.08811003149734
"2271","Santa Catarina","SC",2020-10-11,828,813.781535120014,140205.489557403,14.2184648799864,1.01747209080861
"2272","Santa Catarina","SC",2020-10-18,783,806.832099108849,140236.679617327,-23.832099108849,0.970462133156116
"2273","Santa Catarina","SC",2020-10-25,841,806.841719871219,140267.847134324,34.1582801287806,1.0423357881571
"2274","Santa Catarina","SC",2020-11-01,847,813.281537435766,140298.992774183,33.7184625642337,1.0414597664058
"2275","Santa Catarina","SC",2020-11-08,873,821.724715340121,140330.117202696,51.2752846598793,1.06239958918439
"2276","Santa Catarina","SC",2020-11-15,903,827.346905297765,140361.221085654,75.6530947022346,1.09144059670472
"2277","Santa Catarina","SC",2020-11-22,948,825.216297205645,140392.305088848,122.783702794355,1.14878972120416
"2278","Santa Catarina","SC",2020-11-29,1061,810.622310992747,140423.369878069,250.377689007253,1.30887095705597
"2279","Santa Catarina","SC",2020-12-06,1155,782.977803584428,140454.416119108,372.022196415572,1.47513760251245
"2280","Santa Catarina","SC",2020-12-13,1264,749.574796536787,140485.444477755,514.425203463213,1.68628935476483
"2281","Santa Catarina","SC",2020-12-20,1149,717.844625107714,140516.455619803,431.155374892286,1.60062492608006
"2282","Santa Catarina","SC",2020-12-27,1071,694.082680944839,140547.450211043,376.917319055161,1.54304383238906
"2283","Santa Catarina","SC",2021-01-03,629,683.868445563614,140578.428917264,-54.8684455636143,0.91976754312974
"2284","Santa Catarina","SC",2021-01-03,499,684.025122754408,140578.428917264,-185.025122754408,0.729505369613684
"2285","Santa Catarina","SC",2021-01-10,1057,684.332532185278,140609.392404258,372.667467814722,1.5445707317533
"2286","Santa Catarina","SC",2021-01-17,1061,691.353716414396,140640.341337817,369.646283585604,1.53467027775987
"2287","Santa Catarina","SC",2021-01-24,1017,711.868948652625,140671.276383731,305.131051347375,1.42863374210226
"2288","Santa Catarina","SC",2021-01-31,1004,740.350088056738,140702.198207792,263.649911943262,1.35611518955213
"2289","Santa Catarina","SC",2021-02-07,976,770.694487080332,140733.10747579,205.305512919668,1.26639027054344
"2290","Santa Catarina","SC",2021-02-14,1029,795.803989902394,140764.004853516,233.196010097606,1.29303196899805
"2291","Santa Catarina","SC",2021-02-21,1045,808.742795983192,140794.891006762,236.257204016808,1.29212897498467
"2292","Santa Catarina","SC",2021-02-28,1335,809.881365437307,140825.766601319,525.118634562693,1.64838957527952
"2293","Santa Catarina","SC",2021-03-07,1512,803.385972793932,140856.632302977,708.614027206068,1.88203435360182
"2294","Santa Catarina","SC",2021-03-14,1686,793.61967398251,140887.488777527,892.38032601749,2.12444330108323
"2295","Santa Catarina","SC",2021-03-21,1767,784.83693801972,140918.336690762,982.16306198028,2.25142308472184
"2296","Santa Catarina","SC",2021-03-28,1699,780.922590737041,140949.176708471,918.077409262959,2.17563177215359
"2297","Santa Catarina","SC",2021-04-04,1560,782.750446187397,140980.009496446,777.249553812603,1.99297235485258
"2298","Santa Catarina","SC",2021-04-11,1458,788.995935893927,141010.835720478,669.004064106073,1.84791826379701
"2299","Santa Catarina","SC",2021-04-18,1379,798.32331175081,141041.656046357,580.67668824919,1.72737032691141
"2300","Santa Catarina","SC",2021-04-25,1300,809.379046323041,141072.471139876,490.620953676959,1.60616957642506
"2301","Santa Catarina","SC",2021-05-02,1309,820.773654986896,141103.281666824,488.226345013104,1.59483676412701
"2302","Santa Catarina","SC",2021-05-09,1240,831.986642483372,141134.088292994,408.013357516628,1.49040854345782
"2303","Santa Catarina","SC",2021-05-16,1239,843.714835898052,141164.891684175,395.285164101948,1.46850564584562
"2304","Santa Catarina","SC",2021-05-23,1258,856.779728011221,141195.69250616,401.220271988779,1.46828870813751
"2305","Santa Catarina","SC",2021-05-30,1286,872.056495000714,141226.491424738,413.943504999286,1.47467510118017
"2306","Santa Catarina","SC",2021-06-06,1253,890.486704199837,141257.289105702,362.513295800163,1.4070956860899
"2307","Santa Catarina","SC",2021-06-13,1202,912.067211649825,141288.086214842,289.932788350175,1.31788533196552
"2308","Santa Catarina","SC",2021-06-20,1286,934.425928939261,141318.88341795,351.574071060739,1.37624605672045
"2309","Santa Catarina","SC",2021-06-27,1236,954.627178705335,141349.681380816,281.372821294665,1.29474629213497
"2310","Santa Catarina","SC",2021-07-04,1303,969.495566260029,141380.480769231,333.504433739971,1.34399789472634
"2311","Santa Catarina","SC",2021-07-11,1197,975.738004410716,141411.282208169,221.261995589284,1.22676373636068
"2312","Santa Catarina","SC",2021-07-18,1089,971.26662442645,141442.086159337,117.73337557355,1.1212163299064
"2313","Santa Catarina","SC",2021-07-25,1120,958.66096278599,141472.893043624,161.33903721401,1.16829624181748
"2314","Santa Catarina","SC",2021-08-01,1185,941.687236357315,141503.703281919,243.312763642685,1.2583795917038
"2315","Santa Catarina","SC",2021-08-08,1094,923.96840030206,141534.517295111,170.03159969794,1.18402317616312
"2316","Santa Catarina","SC",2021-08-15,964,908.887387870144,141565.33550409,55.1126121298558,1.06063744845113
"2317","Santa Catarina","SC",2021-08-22,940,899.145461022889,141596.158329744,40.8545389771111,1.04543707414219
"2318","Santa Catarina","SC",2021-08-29,810,893.894444503608,141626.986192962,-83.8944445036077,0.906147258191994
"2319","Santa Catarina","SC",2021-09-05,817,890.817496640937,141657.819514635,-73.8174966409368,0.917135106888577
"2320","Santa Catarina","SC",2021-09-12,847,887.653949079296,141688.658715651,-40.6539490792965,0.954200677953989
"2321","Santa Catarina","SC",2021-09-19,793,882.180235987749,141719.504216899,-89.1802359877487,0.898909279136257
"2322","Santa Catarina","SC",2021-09-26,709,872.420147267239,141750.356439268,-163.420147267239,0.812681827925301
"2323","Santa Catarina","SC",2021-10-03,584,859.1889607585,141781.215803648,-275.1889607585,0.679710781531037
"2324","Santa Catarina","SC",2021-10-10,445,845.31923466624,141812.082730928,-400.31923466624,0.526428338254601
"2325","Santa Catarina","SC",2021-10-17,292,833.533209198628,141842.957641997,-541.533209198628,0.350315976349321
"2326","Santa Catarina","SC",2021-10-24,77,826.411191518062,141873.840957744,-749.411191518062,0.0931739560043423
"2327","Santa Catarina","SC",2021-10-31,3,826.417323007698,141904.733099059,-823.417323007698,0.00363012719661015
"2328","São Paulo","SP",2020-01-05,1609,4913.58872686266,883017.293352398,-3304.58872686266,0.327459233859678
"2329","São Paulo","SP",2020-01-05,4157,4914.15392433468,883017.293352398,-757.15392433468,0.845923848541804
"2330","São Paulo","SP",2020-01-12,5739,4969.1953231347,883132.821619144,769.804676865298,1.15491535888746
"2331","São Paulo","SP",2020-01-19,5496,5103.58960546927,883248.229070929,392.410394530731,1.07688909666839
"2332","São Paulo","SP",2020-01-26,5437,5284.58756236921,883363.513422741,152.412437630788,1.02884093334286
"2333","São Paulo","SP",2020-02-02,5729,5476.27745345519,883478.672389565,252.722546544808,1.04614860161721
"2334","São Paulo","SP",2020-02-09,5388,5637.57188845175,883593.703686386,-249.571888451752,0.955730606475638
"2335","São Paulo","SP",2020-02-16,5577,5728.74839176261,883708.605028191,-151.748391762614,0.973511074080193
"2336","São Paulo","SP",2020-02-23,5761,5752.21223066395,883823.374129963,8.78776933604604,1.00152771994211
"2337","São Paulo","SP",2020-03-01,5602,5732.00111154948,883938.00870669,-130.001111549479,0.977320117526227
"2338","São Paulo","SP",2020-03-08,5686,5693.3693639865,884052.506473356,-7.36936398649868,0.998705623416405
"2339","São Paulo","SP",2020-03-15,6080,5661.3460382195,884166.865144947,418.653961780497,1.07394954467616
"2340","São Paulo","SP",2020-03-22,6273,5659.23307278945,884281.082436449,613.766927210553,1.10845408190761
"2341","São Paulo","SP",2020-03-29,6207,5691.91531491682,884395.156062847,515.084685083176,1.09049408794493
"2342","São Paulo","SP",2020-04-05,6332,5750.43661577388,884509.083739127,581.56338422612,1.10113377871705
"2343","São Paulo","SP",2020-04-12,6268,5825.5255226727,884622.863180274,442.474477327301,1.07595443116766
"2344","São Paulo","SP",2020-04-19,6174,5907.60775407594,884736.492101274,266.392245924059,1.0450930828541
"2345","São Paulo","SP",2020-04-26,6376,5986.76841074106,884849.968217112,389.23158925894,1.06501530751726
"2346","São Paulo","SP",2020-05-03,6801,6058.88314904064,884963.289242774,742.116850959357,1.12248410023832
"2347","São Paulo","SP",2020-05-10,6908,6127.95499180675,885076.452893246,780.045008193255,1.12729287490463
"2348","São Paulo","SP",2020-05-17,7330,6198.75283086525,885189.456883513,1131.24716913475,1.18249593103664
"2349","São Paulo","SP",2020-05-24,7482,6276.27155968223,885302.29892856,1205.72844031777,1.19210902983599
"2350","São Paulo","SP",2020-05-31,7885,6365.73878116568,885414.976743373,1519.26121883432,1.23866219948097
"2351","São Paulo","SP",2020-06-07,7824,6466.82859516889,885527.488042939,1357.17140483111,1.20986661156366
"2352","São Paulo","SP",2020-06-14,7847,6565.8844214771,885639.830542241,1281.1155785229,1.19511698596648
"2353","São Paulo","SP",2020-06-21,7546,6646.59227408603,885752.001956266,899.407725913974,1.13531862476665
"2354","São Paulo","SP",2020-06-28,7229,6691.96003464853,885864,537.039965351468,1.0802515201183
"2355","São Paulo","SP",2020-07-05,7481,6684.98918430506,885975.823163006,796.010815694939,1.11907436104217
"2356","São Paulo","SP",2020-07-12,7768,6616.26481034447,886087.473033167,1151.73518965553,1.17407634408085
"2357","São Paulo","SP",2020-07-19,7635,6503.84516965203,886198.95197294,1131.15483034797,1.17392093459206
"2358","São Paulo","SP",2020-07-26,7664,6372.0643277713,886310.262344786,1291.9356722287,1.20274994189843
"2359","São Paulo","SP",2020-08-02,7385,6243.81821191851,886421.406511165,1141.18178808149,1.182769861221
"2360","São Paulo","SP",2020-08-09,7419,6140.27734933378,886532.386834536,1278.72265066622,1.20825161111085
"2361","São Paulo","SP",2020-08-16,7471,6078.17598427055,886643.205677358,1392.82401572945,1.22915164340978
"2362","São Paulo","SP",2020-08-23,7140,6050.67661465673,886753.865402093,1089.32338534327,1.1800333177127
"2363","São Paulo","SP",2020-08-30,7571,6041.21018592605,886864.368371198,1529.78981407395,1.25322572249478
"2364","São Paulo","SP",2020-09-06,7188,6033.56043918939,886974.716947134,1154.43956081061,1.19133637135915
"2365","São Paulo","SP",2020-09-13,7205,6011.64729656039,887084.913492361,1193.35270343961,1.19850677269812
"2366","São Paulo","SP",2020-09-20,6686,5960.87707162928,887194.960369338,725.122928370723,1.12164701933243
"2367","São Paulo","SP",2020-09-27,6418,5884.94773623234,887304.859940525,533.052263767662,1.09057892910174
"2368","São Paulo","SP",2020-10-04,7690,5801.02145912678,887414.614568381,1888.97854087322,1.32562860768275
"2369","São Paulo","SP",2020-10-11,7561,5725.78431170887,887524.226615366,1835.21568829113,1.32051778208589
