"","dpto","date","isoweek","dts","bsn","exposure","excess","pscore"
"2164","Quindío",2021-01-24,"2021-W03-7",109.399314582841,80.5713168369152,10751.9465754449,1.35779479444623,1.35779479444623
"2165","Quindío",2021-01-31,"2021-W04-7",119.669326357096,79.83938675009,10754.3422844787,1.49887582092383,1.49887582092383
"2166","Quindío",2021-02-07,"2021-W05-7",109.684263090312,79.1101275721224,10756.7374448439,1.38647561894419,1.38647561894419
"2167","Quindío",2021-02-14,"2021-W06-7",85.6329214195184,78.4585016784318,10759.1323777597,1.0914422221634,1.0914422221634
"2168","Quindío",2021-02-21,"2021-W07-7",97.5434634974533,77.9507313464787,10761.5274044455,1.25134763731578,1.25134763731578
"2169","Quindío",2021-02-28,"2021-W08-7",98.4412824207493,77.6047707873572,10763.9228461207,1.2684952409754,1.2684952409754
"2170","Quindío",2021-03-07,"2021-W09-7",91.7073391178597,77.4180801525207,10766.3190240048,1.18457263390138,1.18457263390138
"2171","Quindío",2021-03-14,"2021-W10-7",91.5666037735849,77.3890072540045,10768.7162593169,1.1831991005266,1.1831991005266
"2172","Quindío",2021-03-21,"2021-W11-7",111.940169399892,77.516866093134,10771.1148732765,1.44407501285461,1.44407501285461
"2173","Quindío",2021-03-28,"2021-W12-7",103.554508748318,77.7998760291178,10773.515187103,1.33103693776531,1.33103693776531
"2174","Quindío",2021-04-04,"2021-W13-7",129.637332098194,78.2063414551242,10775.9175220158,1.65763197313841,1.65763197313841
"2175","Quindío",2021-04-11,"2021-W14-7",112.466731490485,78.6807106291671,10778.3221992341,1.42940665623314,1.42940665623314
"2176","Quindío",2021-04-18,"2021-W15-7",124.544893111639,79.1657446532732,10780.7295399774,1.57321697227905,1.57321697227905
"2177","Quindío",2021-04-25,"2021-W16-7",95.3357655911527,79.6028352708205,10783.139865465,1.19764283855979,1.19764283855979
"2178","Quindío",2021-05-02,"2021-W17-7",97.3536515893813,79.9332172842271,10785.5534969163,1.21793735942356,1.21793735942356
"2179","Quindío",2021-05-09,"2021-W18-7",114.475642760487,80.1392915886147,10787.9707555506,1.42845838154065,1.42845838154065
"2180","Quindío",2021-05-16,"2021-W19-7",121.526380368098,80.258208083413,10790.3919625874,1.51419254516367,1.51419254516367
"2181","Quindío",2021-05-23,"2021-W20-7",105.511401372592,80.3313662211415,10792.8174392459,1.31345209643433,1.31345209643433
"2182","Quindío",2021-05-30,"2021-W21-7",99.5336351875809,80.4004651241647,10795.2475067456,1.23797337532648,1.23797337532648
"2183","Quindío",2021-06-06,"2021-W22-7",117.490591122929,80.5072789193817,10797.6824863058,1.45937848974602,1.45937848974602
"2184","Quindío",2021-06-13,"2021-W23-7",106.546825396825,80.6735726963746,10800.1226991459,1.3207153450093,1.3207153450093
"2185","Quindío",2021-06-20,"2021-W24-7",113.52985645933,80.8760577910817,10802.5684664852,1.40375111695725,1.40375111695725
"2186","Quindío",2021-06-27,"2021-W25-7",114.467525035765,81.0851364146857,10805.0201095432,1.41169553505288,1.41169553505288
"2187","Quindío",2021-07-04,"2021-W26-7",127.803249975674,81.2709201681071,10807.4779495391,1.57255817592954,1.57255817592954
"2188","Quindío",2021-07-11,"2021-W27-7",117.512943632568,81.4032609898425,10809.9423076923,1.44359012407662,1.44359012407662
"2189","Quindío",2021-07-18,"2021-W28-7",129.007069555302,81.4544190639612,10812.4134925026,1.58379460608516,1.58379460608516
"2190","Quindío",2021-07-25,"2021-W29-7",122.829281045752,81.4068803663736,10814.8917615915,1.50883169202598,1.50883169202598
"2191","Quindío",2021-08-01,"2021-W30-7",115.918294595751,81.2460111112762,10817.3773598605,1.4267567479342,1.4267567479342
"2192","Quindío",2021-08-08,"2021-W31-7",99.8894593293759,80.9577291023224,10819.8705322115,1.23384710066565,1.23384710066565
"2193","Quindío",2021-08-15,"2021-W32-7",75.9304560545169,80.5287172555929,10822.3715235463,0.942899112791261,0.942899112791261
"2194","Quindío",2021-08-22,"2021-W33-7",86.0657823005633,79.9542178955125,10824.8805787665,1.07643829889047,1.07643829889047
"2195","Quindío",2021-08-29,"2021-W34-7",80.9243212016176,79.2858454561111,10827.3979427741,1.02066542566433,1.02066542566433
"2196","Quindío",2021-09-05,"2021-W35-7",95.1990281433489,78.5986806459752,10829.9238604706,1.21120389503922,1.21120389503922
"2197","Risaralda",2020-01-05,"2020-W01-7",139.622235505081,127.097321605261,18402.7228356321,1.09854585243518,1.09854585243518
"2198","Risaralda",2020-01-12,"2020-W02-7",131.122489959839,127.918937495335,18405.9013722574,1.02504361377002,1.02504361377002
"2199","Risaralda",2020-01-19,"2020-W03-7",119.16375590713,127.806064473485,18409.0706789521,0.932379511082211,0.932379511082211
"2200","Risaralda",2020-01-26,"2020-W04-7",138.041605068638,126.952779950243,18412.2305487401,1.08734605987156,1.08734605987156
"2201","Risaralda",2020-02-02,"2020-W05-7",126.986301369863,125.563399553409,18415.3807746457,1.01133213835811,1.01133213835811
"2202","Risaralda",2020-02-09,"2020-W06-7",139.055897980871,123.842575137977,18418.521149693,1.12284404475557,1.12284404475557
"2203","Risaralda",2020-02-16,"2020-W07-7",114.163948497854,121.98725372556,18421.6514669059,0.935867846936644,0.935867846936644
"2204","Risaralda",2020-02-23,"2020-W08-7",105.230636833046,120.175280190303,18424.7715193087,0.875642949751468,0.875642949751468
"2205","Risaralda",2020-03-01,"2020-W09-7",121.939232645819,118.570306753221,18427.8810999254,1.02841289682762,1.02841289682762
"2206","Risaralda",2020-03-08,"2020-W10-7",107.877632454001,117.327735061004,18430.9800017801,0.919455509798354,0.919455509798354
"2207","Risaralda",2020-03-15,"2020-W11-7",118.824059472854,116.598565268505,18434.0680178969,1.01908680607883,1.01908680607883
"2208","Risaralda",2020-03-22,"2020-W12-7",112.900401965163,116.522165595106,18437.1449412999,0.968917813950286,0.968917813950286
"2209","Risaralda",2020-03-29,"2020-W13-7",126.963615295481,117.050091023547,18440.2105650133,1.08469471646921,1.08469471646921
"2210","Risaralda",2020-04-05,"2020-W14-7",112.67130184608,117.990195826868,18443.264682061,0.954920881828243,0.954920881828243
"2211","Risaralda",2020-04-12,"2020-W15-7",97.4797456429581,119.146058855499,18446.3070854673,0.81815333699944,0.81815333699944
"2212","Risaralda",2020-04-19,"2020-W16-7",117.458294930876,120.315524555438,18449.3375682561,0.976252194925634,0.976252194925634
"2213","Risaralda",2020-04-26,"2020-W17-7",103.572885283893,121.292046092006,18452.3559234517,0.853913250052099,0.853913250052099
"2214","Risaralda",2020-05-03,"2020-W18-7",105.618083352955,121.991870592132,18455.361944078,0.865779685484769,0.865779685484769
"2215","Risaralda",2020-05-10,"2020-W19-7",92.7670121676431,122.499026117053,18458.3554231593,0.757287752467522,0.757287752467522
"2216","Risaralda",2020-05-17,"2020-W20-7",95.6254114549045,122.911537866429,18461.3361537195,0.77800191190206,0.77800191190206
"2217","Risaralda",2020-05-24,"2020-W21-7",100.641025641026,123.329234211891,18464.3039287828,0.816035437859895,0.816035437859895
"2218","Risaralda",2020-05-31,"2020-W22-7",98.5394876138048,123.852956341916,18467.2585413733,0.795616758164176,0.795616758164176
"2219","Risaralda",2020-06-07,"2020-W23-7",108.779251170047,124.494267092884,18470.1997845151,0.873769159899448,0.873769159899448
"2220","Risaralda",2020-06-14,"2020-W24-7",113.508913492212,125.060829586052,18473.1274512322,0.907629622064112,0.907629622064112
"2221","Risaralda",2020-06-21,"2020-W25-7",105.327216066482,125.329296741381,18476.0413345489,0.8404037906941,0.8404037906941
"2222","Risaralda",2020-06-28,"2020-W26-7",118.482420278005,125.075893277606,18478.9412274891,0.94728422218847,0.94728422218847
"2223","Risaralda",2020-07-05,"2020-W27-7",113.563092750362,124.083691341603,18481.8269230769,0.915213687814317,0.915213687814317
"2224","Risaralda",2020-07-12,"2020-W28-7",95.4661016949153,122.258493263756,18484.6983379333,0.780854557801231,0.780854557801231
"2225","Risaralda",2020-07-19,"2020-W29-7",102.306892778993,119.939146638497,18487.555883066,0.85299000073222,0.85299000073222
"2226","Risaralda",2020-07-26,"2020-W30-7",131.5615014937,117.551339655936,18490.4000930795,1.11918334473066,1.11918334473066
"2227","Risaralda",2020-08-02,"2020-W31-7",132.606030524879,115.49044537984,18493.2315025783,1.14819914399626,1.14819914399626
"2228","Risaralda",2020-08-09,"2020-W32-7",157.557938824724,114.125713700292,18496.050646167,1.38056476245563,1.38056476245563
"2229","Risaralda",2020-08-16,"2020-W33-7",146.362899005756,113.759089340563,18498.8580584502,1.28660399669328,1.28660399669328
"2230","Risaralda",2020-08-23,"2020-W34-7",156.545607162843,114.27915106899,18501.6542740323,1.36985273077796,1.36985273077796
"2231","Risaralda",2020-08-30,"2020-W35-7",179.632136550912,115.400429319804,18504.4398275179,1.55659851189207,1.55659851189207
"2232","Risaralda",2020-09-06,"2020-W36-7",158.673671387239,116.838274103963,18507.2152535115,1.35806243805048,1.35806243805048
"2233","Risaralda",2020-09-13,"2020-W37-7",147.738577484691,118.298135740208,18509.9810866176,1.24886648940214,1.24886648940214
"2234","Risaralda",2020-09-20,"2020-W38-7",157.02763496144,119.483024552296,18512.7378614408,1.3142254772159,1.3142254772159
"2235","Risaralda",2020-09-27,"2020-W39-7",174.764026671003,120.262331828061,18515.4861125855,1.45319007219038,1.45319007219038
"2236","Risaralda",2020-10-04,"2020-W40-7",167.834721759414,120.642318361237,18518.2263746565,1.39117619786508,1.39117619786508
"2237","Risaralda",2020-10-11,"2020-W41-7",150.682039623254,120.637008848497,18520.959182258,1.24905318079039,1.24905318079039
"2238","Risaralda",2020-10-18,"2020-W42-7",169.683214747736,120.264228467902,18523.6850699948,1.41092007914077,1.41092007914077
"2239","Risaralda",2020-10-25,"2020-W43-7",170.130975143403,119.547774073607,18526.4045724713,1.423121228829,1.423121228829
"2240","Risaralda",2020-11-01,"2020-W44-7",156.71865745311,118.619111659014,18529.118224292,1.32119230418466,1.32119230418466
"2241","Risaralda",2020-11-08,"2020-W45-7",157.879622218665,117.742993281141,18531.8265600615,1.34088337504455,1.34088337504455
"2242","Risaralda",2020-11-15,"2020-W46-7",150.736256544503,117.185860125878,18534.5301143843,1.28630072248124,1.28630072248124
"2243","Risaralda",2020-11-22,"2020-W47-7",174.225173024304,117.210788919531,18537.2294218649,1.48642607587869,1.48642607587869
"2244","Risaralda",2020-11-29,"2020-W48-7",147.077663671374,118.086809520787,18539.925017108,1.24550459334311,1.24550459334311
"2245","Risaralda",2020-12-06,"2020-W49-7",153.865244789142,119.911969615964,18542.6174347179,1.283151676033,1.283151676033
"2246","Risaralda",2020-12-13,"2020-W50-7",193.727752639517,122.368007837546,18545.3072092992,1.58315687296886,1.58315687296886
"2247","Risaralda",2020-12-20,"2020-W51-7",204.824921371874,125.061030040173,18547.9948754565,1.63779973110791,1.63779973110791
"2248","Risaralda",2020-12-27,"2020-W52-7",206.22925672849,127.564380457573,18550.6809677943,1.61666803843475,1.61666803843475
"2249","Risaralda",2021-01-03,"2020-W53-7",225.866050808314,129.418008023154,18553.3660209171,1.74524437718053,1.74524437718053
"2250","Risaralda",2021-01-10,"2021-W01-7",224.901975588272,129.461483216827,18556.0505694295,1.73721148560919,1.73721148560919
"2251","Risaralda",2021-01-17,"2021-W02-7",226.965010081841,130.294728297337,18558.7351479359,1.74193548002877,1.74193548002877
"2252","Risaralda",2021-01-24,"2021-W03-7",199.729023871425,130.176178794877,18561.420291041,1.53429779334777,1.53429779334777
"2253","Risaralda",2021-01-31,"2021-W04-7",198.108044473512,129.303589361684,18564.1065333491,1.53211558512402,1.53211558512402
"2254","Risaralda",2021-02-07,"2021-W05-7",171.067199315166,127.88511796397,18566.794409465,1.33766306853126,1.33766306853126
"2255","Risaralda",2021-02-14,"2021-W06-7",156.154150823828,126.129240649912,18569.484453993,1.23804876663972,1.23804876663972
"2256","Risaralda",2021-02-21,"2021-W07-7",164.918845500849,124.236563336383,18572.1772015378,1.32745820611855,1.32745820611855
"2257","Risaralda",2021-02-28,"2021-W08-7",149.670929394813,122.388216897487,18574.8731867039,1.22291943774438,1.22291943774438
"2258","Risaralda",2021-03-07,"2021-W09-7",148.14262472885,120.75086065478,18577.5729440957,1.22684529058871,1.22684529058871
"2259","Risaralda",2021-03-14,"2021-W10-7",126.784528301887,119.482736659559,18580.2770083179,1.0611116873154,1.0611116873154
"2260","Risaralda",2021-03-21,"2021-W11-7",132.109569291764,118.737591749928,18582.9859139749,1.1126178941712,1.1126178941712
"2261","Risaralda",2021-03-28,"2021-W12-7",154.829071332436,118.657316588779,18585.7001956712,1.30484217731819,1.30484217731819
"2262","Risaralda",2021-04-04,"2021-W13-7",155.765786629612,119.192542357688,18588.4203880115,1.30684171633969,1.30684171633969
"2263","Risaralda",2021-04-11,"2021-W14-7",155.645923044867,120.147579556221,18591.1470256003,1.29545616832036,1.29545616832036
"2264","Risaralda",2021-04-18,"2021-W15-7",180.790973871734,121.322402928001,18593.880643042,1.49016974201397,1.49016974201397
"2265","Risaralda",2021-04-25,"2021-W16-7",192.678599931593,122.511164397351,18596.6217749412,1.57274319348285,1.57274319348285
"2266","Risaralda",2021-05-02,"2021-W17-7",233.84949299305,123.503559116771,18599.3709559024,1.89346359461551,1.89346359461551
"2267","Risaralda",2021-05-09,"2021-W18-7",186.776048714479,124.214325855122,18602.1287205302,1.50365948072951,1.50365948072951
"2268","Risaralda",2021-05-16,"2021-W19-7",167.726491912995,124.729042051103,18604.8956034291,1.34472685073839,1.34472685073839
"2269","Risaralda",2021-05-23,"2021-W20-7",171.832853663936,125.147530827781,18607.6721392036,1.3730423007738,1.3730423007738
"2270","Risaralda",2021-05-30,"2021-W21-7",158.851660198361,125.571445509218,18610.4588624583,1.26503011535931,1.26503011535931
"2271","Risaralda",2021-06-06,"2021-W22-7",175.733790141133,126.103466027606,18613.2563077976,1.39356827910394,1.39356827910394
"2272","Risaralda",2021-06-13,"2021-W23-7",191.985317460317,126.755369131632,18616.0650098262,1.51461290180889,1.51461290180889
"2273","Risaralda",2021-06-20,"2021-W24-7",219.022200956938,127.331330642879,18618.8855031484,1.72009669459295,1.72009669459295
"2274","Risaralda",2021-06-27,"2021-W25-7",235.963757749165,127.603958833743,18621.718322369,1.84918837868193,1.84918837868193
"2275","Risaralda",2021-07-04,"2021-W26-7",239.505303104019,127.345429208205,18624.5640020924,1.88075303992604,1.88075303992604
"2276","Risaralda",2021-07-11,"2021-W27-7",243.060960334029,126.334888720739,18627.4230769231,1.92394169809506,1.92394169809506
"2277","Risaralda",2021-07-18,"2021-W28-7",206.612884834664,124.476436177401,18630.2960572145,1.65985540058525,1.65985540058525
"2278","Risaralda",2021-07-25,"2021-W29-7",203.373071895425,122.115060794322,18633.1833563151,1.66542169796701,1.66542169796701
"2279","Risaralda",2021-08-01,"2021-W30-7",177.405389990019,119.68416195229,18636.0853633225,1.48227958567098,1.48227958567098
"2280","Risaralda",2021-08-08,"2021-W31-7",162.446494464945,117.586275199923,18639.0024673339,1.3815089744849,1.3815089744849
"2281","Risaralda",2021-08-15,"2021-W32-7",160.972566835576,116.197346058136,18641.935057447,1.38533772324746,1.38533772324746
"2282","Risaralda",2021-08-22,"2021-W33-7",142.767944757405,115.824805348068,18644.8835227589,1.23261976852341,1.23261976852341
"2283","Risaralda",2021-08-29,"2021-W34-7",139.59445407279,116.355224452589,18647.8482523673,1.19972656775434,1.19972656775434
"2284","Risaralda",2021-09-05,"2021-W35-7",124.568941081191,117.497967651201,18650.8296353695,1.06017953817703,1.06017953817703
"2285","San Andrés y Providencia",2020-01-05,"2020-W01-7",5.05877664873481,5.59479604115787,1213.95760993927,0.904193220185354,0.904193220185354
"2286","San Andrés y Providencia",2020-01-12,"2020-W02-7",11.0949799196787,5.59840586259249,1214.39888757887,1.9818105710794,1.9818105710794
"2287","San Andrés y Providencia",2020-01-19,"2020-W03-7",12.1183480583522,5.60200653203993,1214.8380032745,2.16321562444508,2.16321562444508
"2288","San Andrés y Providencia",2020-01-26,"2020-W04-7",9.06842661034847,5.60559832241269,1215.27500239427,1.61774463469679,1.61774463469679
"2289","San Andrés y Providencia",2020-02-02,"2020-W05-7",2.01565557729941,5.60918150704789,1215.70993030628,0.359349323028103,0.359349323028103
"2290","San Andrés y Providencia",2020-02-09,"2020-W06-7",2.01530286928799,5.61275635970602,1216.14283237864,0.359057607373776,0.359057607373776
"2291","San Andrés y Providencia",2020-02-16,"2020-W07-7",6.0618025751073,5.61632315476063,1216.57375397944,1.07931869446812,1.07931869446812
"2292","San Andrés y Providencia",2020-02-23,"2020-W08-7",8.09466437177281,5.61988216841768,1217.00274047679,1.44036193806034,1.44036193806034
"2293","San Andrés y Providencia",2020-03-01,"2020-W09-7",4.03104901308494,5.62343367794006,1217.42983723879,0.716830542324733,0.716830542324733
"2294","San Andrés y Providencia",2020-03-08,"2020-W10-7",6.04921303480381,5.62697796101845,1217.85508963354,1.07503762707273,1.07503762707273
"2295","San Andrés y Providencia",2020-03-15,"2020-W11-7",4.02793421941879,5.63051529576737,1218.27854302915,0.715375770748143,0.715375770748143
"2296","San Andrés y Providencia",2020-03-22,"2020-W12-7",6.0482358195623,5.63404595915312,1218.70024279371,1.0735155274579,1.0735155274579
"2297","San Andrés y Providencia",2020-03-29,"2020-W13-7",4.0305909617613,5.63757020503498,1219.12023429533,0.714951799298487,0.714951799298487
"2298","San Andrés y Providencia",2020-04-05,"2020-W14-7",7.04195636538,5.64108826950993,1219.53856290211,1.2483329508318,1.2483329508318
"2299","San Andrés y Providencia",2020-04-12,"2020-W15-7",9.04451248233632,5.64460038852184,1219.95527398215,1.60232998968857,1.60232998968857
"2300","San Andrés y Providencia",2020-04-19,"2020-W16-7",2.00783410138249,5.64810679832647,1220.37041290355,0.355487984394596,0.355487984394596
"2301","San Andrés y Providencia",2020-04-26,"2020-W17-7",7.03893395133256,5.65160773553931,1220.78402503442,1.24547461195321,1.24547461195321
"2302","San Andrés y Providencia",2020-05-03,"2020-W18-7",9.05297857311043,5.65510343894939,1221.19615574286,1.60085110216698,1.60085110216698
"2303","San Andrés y Providencia",2020-05-10,"2020-W19-7",5.04168544389365,5.65859415008214,1221.60685039696,0.89097844980108,0.89097844980108
"2304","San Andrés y Providencia",2020-05-17,"2020-W20-7",9.05924950625412,5.66208011094697,1222.01615436484,1.59998610559026,1.59998610559026
"2305","San Andrés y Providencia",2020-05-24,"2020-W21-7",2.01282051282051,5.66556156387564,1222.42411301459,0.355272904570399,0.355272904570399
"2306","San Andrés y Providencia",2020-05-31,"2020-W22-7",4.02201990260428,5.66903875154691,1222.83077171432,0.709471231168915,0.709471231168915
"2307","San Andrés y Providencia",2020-06-07,"2020-W23-7",4.02886115444618,5.67251192216446,1223.23617583212,0.710242871187988,0.710242871187988
"2308","San Andrés y Providencia",2020-06-14,"2020-W24-7",6.02702195533871,5.67598133588177,1223.64037073611,1.06184668318724,1.06184668318724
"2309","San Andrés y Providencia",2020-06-21,"2020-W25-7",6.01869806094183,5.67944725478839,1224.04340179437,1.059733067486,1.059733067486
"2310","San Andrés y Providencia",2020-06-28,"2020-W26-7",5.0204415372036,5.68290994134107,1224.44531437502,0.883427960151496,0.883427960151496
"2311","San Andrés y Providencia",2020-07-05,"2020-W27-7",8.03986497347693,5.68636965836389,1224.84615384615,1.41388362989229,1.41388362989229
"2312","San Andrés y Providencia",2020-07-12,"2020-W28-7",3.01471900089206,5.6898265955564,1225.2459517863,0.529843739569581,0.529843739569581
"2313","San Andrés y Providencia",2020-07-19,"2020-W29-7",6.01805251641138,5.69328064882833,1225.64468461569,1.05704476691306,1.05704476691306
"2314","San Andrés y Providencia",2020-07-26,"2020-W30-7",3.01285881283284,5.696731640442,1226.04231496496,0.528874976564469,0.528874976564469
"2315","San Andrés y Providencia",2020-08-02,"2020-W31-7",6.02754684203996,5.70017939245629,1226.43880546478,1.05743107840025,1.05743107840025
"2316","San Andrés y Providencia",2020-08-09,"2020-W32-7",1.00355375047595,5.70362372672636,1226.8341187458,0.175950202635815,0.175950202635815
"2317","San Andrés y Providencia",2020-08-16,"2020-W33-7",1.00248560962847,5.70706446362948,1227.22821743866,0.17565696270249,0.17565696270249
"2318","San Andrés y Providencia",2020-08-23,"2020-W34-7",10.0349748181309,5.7105014139147,1227.62106417401,1.75728435924713,1.75728435924713
"2319","San Andrés y Providencia",2020-08-30,"2020-W35-7",8.02825191288994,5.71393438387592,1228.01262158252,1.40503046999363,1.40503046999363
"2320","San Andrés y Providencia",2020-09-06,"2020-W36-7",12.0511649154865,5.71736317954629,1228.40285229483,2.10781868092607,2.10781868092607
"2321","San Andrés y Providencia",2020-09-13,"2020-W37-7",11.0552677029361,5.72078760671802,1228.79171894159,1.93247301996559,1.93247301996559
"2322","San Andrés y Providencia",2020-09-20,"2020-W38-7",6.03952442159383,5.72420746843852,1229.17918415345,1.05508482264032,1.05508482264032
"2323","San Andrés y Providencia",2020-09-27,"2020-W39-7",9.03951862091397,5.72762253002328,1229.56521056108,1.57823225492432,1.57823225492432
"2324","San Andrés y Providencia",2020-10-04,"2020-W40-7",10.049983338887,5.73103252757812,1229.94976079511,1.75360779938446,1.75360779938446
"2325","San Andrés y Providencia",2020-10-11,"2020-W41-7",9.04092237739526,5.73443719606071,1230.33279748619,1.57660151611844,1.57660151611844
"2326","San Andrés y Providencia",2020-10-18,"2020-W42-7",8.03234152652005,5.73783627002233,1230.71428326499,1.39989033296149,1.39989033296149
"2327","San Andrés y Providencia",2020-10-25,"2020-W43-7",11.0736137667304,5.74122948321316,1231.09418076216,1.92878786662485,1.92878786662485
"2328","San Andrés y Providencia",2020-11-01,"2020-W44-7",4.0184271141823,5.74461655359258,1231.47245260834,0.699511808437283,0.699511808437283
"2329","San Andrés y Providencia",2020-11-08,"2020-W45-7",4.02241075716344,5.74799717868142,1231.84906143418,0.699793446677747,0.699793446677747
"2330","San Andrés y Providencia",2020-11-15,"2020-W46-7",4.0196335078534,5.75137105417593,1232.22396987034,0.698900048351922,0.698900048351922
"2331","San Andrés y Providencia",2020-11-22,"2020-W47-7",12.0849830999517,5.75473787528322,1232.59714054748,2.10000583203921,2.10000583203921
"2332","San Andrés y Providencia",2020-11-29,"2020-W48-7",7.05166880616175,5.75809733682187,1232.96853609623,1.22465258811583,1.22465258811583
"2333","San Andrés y Providencia",2020-12-06,"2020-W49-7",9.05089675230247,5.76144915416589,1233.33811914726,1.5709410098253,1.5709410098253
"2334","San Andrés y Providencia",2020-12-13,"2020-W50-7",13.0490196078431,5.76479308922722,1233.70585233121,2.26357119949857,2.26357119949857
"2335","San Andrés y Providencia",2020-12-20,"2020-W51-7",7.02830612550547,5.76812890995193,1234.07169827874,1.21847244318332,1.21847244318332
"2336","San Andrés y Providencia",2020-12-27,"2020-W52-7",9.05396736856784,5.77145638397646,1234.43561962049,1.56874916246526,1.56874916246526
"2337","San Andrés y Providencia",2021-01-03,"2020-W53-7",1.00384911470362,5.77477527862829,1234.79757898713,0.173833450873619,0.173833450873619
"2338","San Andrés y Providencia",2021-01-10,"2021-W01-7",12.0483201208003,5.77808535794039,1235.1575390093,2.08517517039502,2.08517517039502
"2339","San Andrés y Providencia",2021-01-17,"2021-W02-7",4.01707982445736,5.78138733688613,1235.51546231765,0.69482973383011,0.69482973383011
"2340","San Andrés y Providencia",2021-01-24,"2021-W03-7",13.0476246750177,5.78468021211553,1235.87131154284,2.25554813690315,2.25554813690315
"2341","San Andrés y Providencia",2021-01-31,"2021-W04-7",6.03374754741661,5.78796387495307,1236.22504931551,1.04246461757081,1.04246461757081
"2342","San Andrés y Providencia",2021-02-07,"2021-W05-7",4.02511057212156,5.79123821669968,1236.57663826633,0.695034536917287,0.695034536917287
"2343","San Andrés y Providencia",2021-02-14,"2021-W06-7",7.05212294043092,5.79450312863154,1236.92604102593,1.21703669562025,1.21703669562025
"2344","San Andrés y Providencia",2021-02-21,"2021-W07-7",5.02801358234295,5.79775850219589,1237.27322022498,0.867234049234477,0.867234049234477
"2345","San Andrés y Providencia",2021-02-28,"2021-W08-7",8.03602305475504,5.80100423026959,1237.61813849411,1.38528136435811,1.38528136435811
"2346","San Andrés y Providencia",2021-03-07,"2021-W09-7",8.06218365871294,5.80424020635795,1237.960758464,1.38901619713837,1.38901619713837
"2347","San Andrés y Providencia",2021-03-14,"2021-W10-7",5.0311320754717,5.80746632394483,1238.30104276528,0.866321351658602,0.866321351658602
"2348","San Andrés y Providencia",2021-03-21,"2021-W11-7",5.0423499729681,5.81068247648825,1238.63895402861,0.867772416298937,0.867772416298937
"2349","San Andrés y Providencia",2021-03-28,"2021-W12-7",4.02153432032302,5.8138885557976,1238.97445488464,0.691711628409655,0.691711628409655
"2350","San Andrés y Providencia",2021-04-04,"2021-W13-7",10.0494055890073,5.81708442937559,1239.30750796402,1.72756742849716,1.72756742849716
"2351","San Andrés y Providencia",2021-04-11,"2021-W14-7",9.03750520905681,5.82026994594136,1239.63807589741,1.55276392555622,1.55276392555622
"2352","San Andrés y Providencia",2021-04-18,"2021-W15-7",7.03076009501188,5.82344495360415,1239.96612131545,1.20731974819484,1.20731974819484
"2353","San Andrés y Providencia",2021-04-25,"2021-W16-7",8.0282749971497,5.82660930034265,1240.2916068488,1.37786396569916,1.37786396569916
"2354","San Andrés y Providencia",2021-05-02,"2021-W17-7",10.0364589267403,5.82976283405372,1240.61449512811,1.72158957618547,1.72158957618547
"2355","San Andrés y Providencia",2021-05-09,"2021-W18-7",12.0500676589986,5.83290540442267,1240.93474878403,2.06587743560215,2.06587743560215
"2356","San Andrés y Providencia",2021-05-16,"2021-W19-7",19.0826547685443,5.83603686350221,1241.25233044721,3.26979681843422,3.26979681843422
"2357","San Andrés y Providencia",2021-05-23,"2021-W20-7",17.0827983174673,5.83915706338791,1241.5672027483,2.92555896887552,2.92555896887552
"2358","San Andrés y Providencia",2021-05-30,"2021-W21-7",18.0970245795602,5.84226585605063,1241.87932831796,3.09760374235926,3.09760374235926
"2359","San Andrés y Providencia",2021-06-06,"2021-W22-7",19.0796686438945,5.84536309336102,1242.18866978684,3.26406903029934,3.26406903029934
"2360","San Andrés y Providencia",2021-06-13,"2021-W23-7",14.0722222222222,5.84844863242714,1242.49518978559,2.40614616057287,2.40614616057287
"2361","San Andrés y Providencia",2021-06-20,"2021-W24-7",20.0937799043062,5.85152234221479,1242.79885094486,3.43394055925296,3.43394055925296
"2362","San Andrés y Providencia",2021-06-27,"2021-W25-7",10.0410109680496,5.8545840932185,1243.0996158953,1.71506819411482,1.71506819411482
"2363","San Andrés y Providencia",2021-07-04,"2021-W26-7",11.0695728325387,5.85763375584262,1243.39744726757,1.88976868372787,1.88976868372787
"2364","San Andrés y Providencia",2021-07-11,"2021-W27-7",5.02192066805846,5.86067120039974,1243.69230769231,0.856884902144983,0.856884902144983
"2365","San Andrés y Providencia",2021-07-18,"2021-W28-7",15.118015963512,5.86369630011855,1243.98416250586,2.57823993428963,2.57823993428963
"2366","San Andrés y Providencia",2021-07-25,"2021-W29-7",9.06117647058823,5.86670894015873,1244.27298786729,1.54450758730551,1.54450758730551
"2367","San Andrés y Providencia",2021-08-01,"2021-W30-7",8.06388136318266,5.86970900856251,1244.55876264133,1.37381279913866,1.37381279913866
"2368","San Andrés y Providencia",2021-08-08,"2021-W31-7",7.06289106369325,5.87269639324224,1244.84146569275,1.20266579280696,1.20266579280696
"2369","San Andrés y Providencia",2021-08-15,"2021-W32-7",6.07443648436135,5.87567098198036,1245.12107588628,1.03382856238727,1.03382856238727
"2370","San Andrés y Providencia",2021-08-22,"2021-W33-7",2.02507723060149,5.87863266111693,1245.39757208667,0.344480995384517,0.344480995384517
"2371","San Andrés y Providencia",2021-08-29,"2021-W34-7",4.04621606008088,5.88158130715617,1245.67093315868,0.687946973572874,0.687946973572874
