country,div,code,year,trimstr,dts,bsn,pop,pscore,cum_pscore,cum_avg_pscore
Colombia,Cundinamarca,CO-CUN,2021,"Oct-Dec
2021",3550.6090515056953,3386.790661247112,3366718.8982280903,1.048369800983879,1.3583217379393984,1.3384495063947015
Colombia,Guainía,CO-GUA,2020,"Jan-Mar
2020",33.575105563088854,35.39848429309432,50606.76723497807,0.9484899207856429,1.015168842634767,0.8972132831461386
Colombia,Guainía,CO-GUA,2020,"Apr-Jun
2020",34.91116991700618,38.09419956171553,50606.76723497807,0.9164431939420962,1.0274213145498814,0.957199177456815
Colombia,Guainía,CO-GUA,2020,"Jul-Sep
2020",74.17500403328873,32.60943706321993,50606.76723497807,2.274648405904267,1.1987198742485163,1.168137817579652
Colombia,Guainía,CO-GUA,2020,"Oct-Dec
2020",40.765617613801055,38.466403562086896,50606.76723497807,1.0597720046274433,1.3740815842787248,1.3503971530993928
Colombia,Guainía,CO-GUA,2021,"Jan-Mar
2021",38.495885123792014,36.600871874330586,51418.13432721387,1.051775084920599,1.296067465069295,1.2712123412592682
Colombia,Guainía,CO-GUA,2021,"Apr-Jun
2021",44.75315735897382,40.36768080261102,51418.13432721387,1.1086383083984144,1.256706925785436,1.2241360124256357
Colombia,Guainía,CO-GUA,2021,"Jul-Sep
2021",40.7060153662893,37.04694062925297,51418.13432721387,1.0987686074716532,1.250046831640159,1.2200074878751452
Colombia,Guainía,CO-GUA,2021,"Oct-Dec
2021",42.51681496448553,36.91279220964682,51418.13432721387,1.1518179042921104,1.2357325733678244,1.2098322517793485
Colombia,Guajira,CO-LAG,2020,"Jan-Mar
2020",679.9560988233571,781.3225195225934,964855.7412590594,0.8702630243383058,1,0.8982991411855508
Colombia,Guajira,CO-LAG,2020,"Apr-Jun
2020",689.1331797125345,831.9444730822191,964855.7412590594,0.8283403544462624,1,0.8519713222461877
Colombia,Guajira,CO-LAG,2020,"Jul-Sep
2020",1154.9947267725224,841.7642994404569,964855.7412590594,1.3721117984455722,1.1003288981228043,0.9824857783657002
Colombia,Guajira,CO-LAG,2020,"Oct-Dec
2020",1045.3968060529423,940.1310991884942,964855.7412590594,1.1119691785063932,1.1272390759068902,1.0415599384592786
Colombia,Guajira,CO-LAG,2021,"Jan-Mar
2021",879.9919373301801,860.8045542871829,986995.0345426219,1.022290057536796,1.1128251261803837,1.0441027187804117
Colombia,Guajira,CO-LAG,2021,"Apr-Jun
2021",1521.3602605337642,915.3868222485033,986995.0345426219,1.6619861937675513,1.1940520573756548,1.1332611941347728
Colombia,Guajira,CO-LAG,2021,"Jul-Sep
2021",901.4082761313012,926.6410295775395,986995.0345426219,0.9727696565975047,1.1822634396951044,1.1285641902828827
Colombia,Guajira,CO-LAG,2021,"Oct-Dec
2021",907.0293896778649,973.2636403434942,986995.0345426219,0.9319462395181503,1.1561722833566472,1.105347108510385
Colombia,Guaviare,CO-GUV,2020,"Jan-Mar
2020",86.88470220638382,89.26947989713403,86602.47666644085,0.9732856325196673,1.0226921486318583,0.9132160601829229
Colombia,Guaviare,CO-GUV,2020,"Apr-Jun
2020",70.40569087334083,90.90178964227944,86602.47666644085,0.7745248047415159,1.0210413955607345,0.9005699614865895
Colombia,Guaviare,CO-GUV,2020,"Jul-Sep
2020",105.5861155046799,93.7114181834513,86602.47666644085,1.1267155865465877,1.0441657354778806,0.9143090808924929
Colombia,Guaviare,CO-GUV,2020,"Oct-Dec
2020",83.8397767317571,95.41292000873159,86602.47666644085,0.8787046526202595,1.0597970592494104,0.9485949367218262
Colombia,Guaviare,CO-GUV,2021,"Jan-Mar
2021",107.70948189867036,94.87805941542163,88404.47193088381,1.135241198674465,1.0792875241418278,0.9764891343900098
Colombia,Guaviare,CO-GUV,2021,"Apr-Jun
2021",167.8253468085816,97.60597234157086,88404.47193088381,1.719416781396111,1.1297222285294195,1.0354105389748072
Colombia,Guaviare,CO-GUV,2021,"Jul-Sep
2021",109.4211218624752,100.58385391798976,88404.47193088381,1.0878597071026017,1.19761153674754,1.11058192722707
Colombia,Guaviare,CO-GUV,2021,"Oct-Dec
2021",90.67498996760165,96.80096780094104,88404.47193088381,0.9367157377399709,1.1715958223457417,1.0827523335678226
Colombia,Huila,CO-HUI,2020,"Jan-Mar
2020",1539.9901754751181,1535.4249382386906,1122331.3815672852,1.0029732728202685,1.0368797460507573,1.028453369404759
Colombia,Huila,CO-HUI,2020,"Apr-Jun
2020",1342.4103529259041,1470.0683491851962,1122331.3815672852,0.9131618633038062,1.0166525556971726,0.9807303784268592
Colombia,Huila,CO-HUI,2020,"Jul-Sep
2020",1951.1791420641584,1478.9205317503909,1122331.3815672852,1.3193265629728064,1.0630865076057638,1.0232652215651492
Colombia,Huila,CO-HUI,2020,"Oct-Dec
2020",2455.0869122005934,1478.9679703686536,1122331.3815672852,1.6600000550306904,1.225459494331896,1.2032015301349313
Colombia,Huila,CO-HUI,2021,"Jan-Mar
2021",2195.315652069441,1542.5952316637943,1131515.0490056407,1.423131361362788,1.2902189241477364,1.2701784292445923
Colombia,Huila,CO-HUI,2021,"Apr-Jun
2021",2278.451046225986,1470.9211407892883,1131515.0490056407,1.548996056310253,1.3040685034816495,1.2876986713219978
Colombia,Huila,CO-HUI,2021,"Jul-Sep
2021",2358.706371836864,1496.3951863370535,1131515.0490056407,1.576258994531128,1.3730886834089515,1.3563408417439395
